88.4349,63.1539,34.7781,
89.5618,63.9136,35.213,
90.6935,64.6727,35.6429,
91.8239,65.4312,36.0702,
92.9474,66.189,36.4976,
94.0615,66.9463,36.927,
95.1683,67.7032,37.3591,
96.2729,68.4599,37.7938,
97.3815,69.2167,38.2304,
98.4989,69.9739,38.6681,
99.6264,70.7316,39.1068,
100.761,71.4902,39.5475,
101.897,72.25,39.9911,
103.027,73.0111,40.4387,
104.148,73.7738,40.8902,
105.26,74.5378,41.3443,
106.368,75.303,41.7988,
107.476,76.0689,42.2511,
108.59,76.8348,42.699,
109.713,77.6003,43.1409,
110.842,78.3646,43.5771,
111.973,79.1272,44.0089,
113.1,79.8876,44.4386,
114.22,80.6457,44.8682,
115.33,81.4015,45.299,
116.436,82.1555,45.7313,
117.543,82.9081,46.1645,
118.656,83.6602,46.5983,
119.78,84.4124,47.0325,
120.912,85.1656,47.4679,
122.048,85.9208,47.9059,
123.182,86.6786,48.3481,
124.307,87.4395,48.7954,
125.423,88.2036,49.2472,
126.531,88.9704,49.7018,
127.638,89.7394,50.1568,
128.747,90.5096,50.6095,
129.865,91.2799,51.0578,
130.99,92.0493,51.5006,
132.121,92.8167,51.9385,
133.251,93.5811,52.3728,
134.375,94.3419,52.8053,
135.49,95.0989,53.2376,
136.599,95.8524,53.67,
137.705,96.6031,54.1024,
138.816,97.3518,54.5343,
139.935,98.0998,54.9655,
141.064,98.8483,55.3965,
142.199,99.5989,55.8289,
143.334,100.353,56.2647,
144.463,101.11,56.7057,
145.583,101.872,57.1524,
146.693,102.639,57.6039,
147.799,103.408,58.0582,
148.906,104.181,58.5128,
150.019,104.954,58.9651,
151.14,105.727,59.4134,
152.269,106.499,59.8571,
153.4,107.267,60.2969,
154.528,108.032,60.7342,
155.648,108.792,61.17,
156.761,109.547,61.6051,
157.869,110.298,62.0393,
158.977,111.046,62.4719,
160.092,111.792,62.9026,
161.217,112.537,63.3315,
162.35,113.284,63.7599,
163.485,114.034,64.19,
164.617,114.788,64.6242,
165.74,115.547,65.0641,
166.854,116.311,65.51,
167.96,117.08,65.9606,
169.066,117.851,66.4137,
170.175,118.625,66.867,
171.292,119.4,67.3183,
172.417,120.174,67.7664,
173.548,120.946,68.2111,
174.679,121.714,68.6533,
175.804,122.477,69.0937,
176.921,123.235,69.5331,
178.032,123.989,69.9711,
179.14,124.738,70.407,
180.252,125.485,70.84,
181.372,126.23,71.2697,
182.501,126.976,71.6969,
183.635,127.723,72.1234,
184.769,128.474,72.552,
185.896,129.23,72.9852,
187.013,129.991,73.4241,
188.121,130.756,73.8688,
189.226,131.525,74.3178,
190.332,132.298,74.7691,
191.445,133.072,75.2205,
192.567,133.846,75.6704,
193.697,134.619,76.1182,
194.829,135.389,76.564,
195.958,136.155,77.0087,
197.08,136.916,77.4525,
198.194,137.673,77.8953,
199.304,138.426,78.3361,
200.413,139.175,78.7737,
201.529,139.922,79.2071,
202.653,140.669,79.6363,
203.785,141.417,80.0625,
204.919,142.167,80.4881,
206.049,142.92,80.916,
207.17,143.678,81.3485,
208.282,144.439,81.7866,
209.387,145.205,82.2297,
210.492,145.974,82.6766,
211.601,146.745,83.1253,
212.719,147.517,83.5743,
213.846,148.288,84.0225,
214.979,149.058,84.47,
216.111,149.826,84.9172,
217.237,150.59,85.3644,
218.356,151.35,85.8115,
219.467,152.106,86.2575,
220.577,152.86,86.7008,
221.689,153.611,87.1399,
222.808,154.361,87.5739,
223.935,155.112,88.0031,
225.068,155.863,88.4291,
226.2,156.616,88.8547,
227.325,157.372,89.2826,
228.441,158.13,89.7148,
229.549,158.892,90.1519,
230.653,159.656,90.5932,
231.76,160.422,91.0374,
232.874,161.19,91.4831,
233.998,161.958,91.9293,
235.129,162.726,92.3759,
236.263,163.493,92.8231,
237.393,164.257,93.2715,
238.516,165.019,93.7212,
239.631,165.78,94.1712,
240.741,166.538,94.6198,
241.85,167.294,95.0652,
242.965,168.049,95.5056,
244.088,168.804,95.9404,
245.218,169.558,96.3701,
246.35,170.313,96.7967,
247.478,171.069,97.2231,
248.598,171.827,97.6517,
249.71,172.585,98.0839,
250.815,173.345,98.5199,
251.921,174.107,98.959,
253.032,174.869,99.4002,
254.152,175.632,99.8426,
255.281,176.396,100.286,
256.415,177.159,100.731,
257.548,177.922,101.178,
258.675,178.685,101.627,
259.793,179.447,102.079,
260.905,180.209,102.531,
262.014,180.97,102.982,
263.125,181.73,103.429,
264.243,182.49,103.87,
265.368,183.25,104.306,
266.499,184.009,104.737,
267.629,184.767,105.165,
268.754,185.525,105.593,
269.869,186.283,106.022,
270.978,187.04,106.455,
272.083,187.797,106.89,
273.192,188.555,107.326,
274.308,189.312,107.764,
275.433,190.07,108.203,
276.566,190.829,108.644,
277.701,191.589,109.087,
278.832,192.35,109.534,
279.954,193.112,109.984,
281.068,193.876,110.437,
282.177,194.64,110.891,
283.286,195.405,111.342,
284.399,196.171,111.79,
285.52,196.936,112.233,
286.648,197.7,112.67,
287.779,198.462,113.102,
288.907,199.223,113.532,
290.027,199.981,113.962,
291.139,200.737,114.393,
292.246,201.492,114.826,
293.353,202.246,115.26,
294.466,202.998,115.694,
295.588,203.751,116.129,
296.719,204.505,116.564,
297.854,205.26,117.002,
298.987,206.018,117.444,
300.113,206.779,117.89,
301.23,207.542,118.341,
302.34,208.308,118.794,
303.448,209.076,119.249,
304.558,209.845,119.701,
305.674,210.615,120.149,
306.798,211.384,120.592,
307.928,212.151,121.031,
309.058,212.915,121.465,
310.182,213.676,121.898,
311.299,214.434,122.331,
312.409,215.188,122.764,
313.516,215.94,123.197,
314.627,216.69,123.629,
315.744,217.439,124.061,
316.871,218.188,124.493,
318.005,218.939,124.925,
319.14,219.693,125.361,
320.27,220.45,125.802,
321.39,221.211,126.247,
322.503,221.977,126.698,
323.61,222.745,127.151,
324.717,223.516,127.605,
325.829,224.289,128.057,
326.949,225.061,128.505,
328.077,225.832,128.949,
329.207,226.601,129.389,
330.335,227.365,129.826,
331.457,228.126,130.262,
332.571,228.882,130.698,
333.68,229.634,131.132,
334.789,230.383,131.566,
335.903,231.13,131.997,
337.026,231.876,132.427,
338.157,232.624,132.856,
339.291,233.374,133.287,
340.423,234.128,133.721,
341.548,234.887,134.16,
342.663,235.649,134.605,
343.771,236.417,135.055,
344.877,237.187,135.507,
345.986,237.96,135.96,
347.102,238.734,136.411,
348.226,239.508,136.859,
349.356,240.279,137.303,
350.487,241.047,137.745,
351.613,241.811,138.186,
352.731,242.57,138.625,
353.843,243.324,139.063,
354.951,244.074,139.5,
356.063,244.822,139.933,
357.182,245.568,140.364,
358.309,246.315,140.792,
359.442,247.063,141.22,
360.575,247.814,141.649,
361.703,248.569,142.082,
362.822,249.329,142.52,
363.932,250.093,142.964,
365.038,250.862,143.412,
366.145,251.633,143.863,
367.257,252.406,144.314,
368.378,253.18,144.763,
369.506,253.952,145.211,
370.637,254.722,145.656,
371.766,255.488,146.101,
372.889,256.25,146.544,
374.005,257.008,146.987,
375.115,257.761,147.428,
376.225,258.512,147.866,
377.34,259.26,148.3,
378.463,260.007,148.73,
379.593,260.755,149.158,
380.726,261.505,149.584,
381.856,262.259,150.012,
382.979,263.016,150.445,
384.093,263.777,150.882,
385.199,264.542,151.325,
386.305,265.31,151.771,
387.414,266.08,152.219,
388.531,266.851,152.668,
389.656,267.622,153.116,
390.788,268.392,153.563,
391.919,269.16,154.01,
393.046,269.924,154.456,
394.166,270.684,154.903,
395.279,271.441,155.349,
396.389,272.196,155.792,
397.5,272.948,156.231,
398.619,273.698,156.666,
399.745,274.449,157.097,
400.876,275.2,157.524,
402.008,275.953,157.95,
403.134,276.709,158.378,
404.251,277.467,158.81,
405.361,278.228,159.247,
406.466,278.992,159.688,
407.573,279.758,160.132,
408.687,280.525,160.577,
409.809,281.293,161.023,
410.939,282.061,161.47,
412.072,282.827,161.916,
413.202,283.592,162.364,
414.326,284.354,162.813,
415.442,285.115,163.262,
416.553,285.873,163.71,
417.663,286.629,164.156,
418.777,287.385,164.597,
419.899,288.139,165.032,
421.027,288.894,165.463,
422.158,289.649,165.89,
423.287,290.405,166.318,
424.409,291.162,166.746,
425.522,291.921,167.179,
426.629,292.681,167.615,
427.735,293.442,168.054,
428.845,294.205,168.495,
429.964,294.968,168.937,
431.091,295.731,169.38,
432.224,296.495,169.825,
433.357,297.258,170.271,
434.484,298.021,170.72,
435.604,298.783,171.17,
436.717,299.544,171.622,
437.826,300.305,172.072,
438.937,301.065,172.519,
440.054,301.825,172.961,
441.179,302.584,173.397,
442.308,303.343,173.829,
443.439,304.102,174.258,
444.564,304.86,174.686,
445.681,305.618,175.116,
446.791,306.375,175.549,
447.897,307.133,175.984,
449.006,307.89,176.421,
450.121,308.648,176.859,
451.245,309.407,177.298,
452.376,310.166,177.738,
453.51,310.926,178.181,
454.641,311.686,178.627,
455.765,312.448,179.076,
456.88,313.212,179.528,
457.99,313.976,179.981,
459.099,314.74,180.432,
460.212,315.505,180.88,
461.332,316.269,181.323,
462.459,317.033,181.76,
463.589,317.795,182.194,
464.717,318.556,182.624,
465.838,319.315,183.055,
466.952,320.071,183.486,
468.06,320.827,183.919,
469.168,321.581,184.353,
470.28,322.335,184.788,
471.4,323.088,185.223,
472.529,323.842,185.659,
473.663,324.598,186.097,
474.796,325.355,186.538,
475.923,326.116,186.983,
477.042,326.878,187.433,
478.153,327.644,187.886,
479.261,328.411,188.339,
480.371,329.179,188.791,
481.487,329.948,189.239,
482.61,330.716,189.682,
483.739,331.483,190.121,
484.868,332.247,190.556,
485.994,333.009,190.99,
487.112,333.767,191.423,
488.223,334.522,191.856,
489.331,335.275,192.289,
490.441,336.025,192.722,
491.558,336.775,193.155,
492.683,337.525,193.587,
493.815,338.276,194.02,
494.949,339.03,194.456,
496.079,339.787,194.896,
497.202,340.548,195.341,
498.315,341.313,195.79,
499.424,342.08,196.242,
500.531,342.85,196.695,
501.643,343.622,197.147,
502.763,344.393,197.595,
503.889,345.164,198.039,
505.018,345.932,198.48,
506.147,346.697,198.917,
507.269,347.458,199.353,
508.384,348.215,199.789,
509.494,348.968,200.224,
510.603,349.718,200.658,
511.717,350.466,201.09,
512.838,351.213,201.521,
513.968,351.962,201.95,
515.101,352.712,202.381,
516.233,353.466,202.816,
517.359,354.224,203.254,
518.476,354.986,203.699,
519.585,355.752,204.147,
520.692,356.522,204.599,
521.801,357.294,205.051,
522.916,358.067,205.501,
524.039,358.839,205.949,
525.168,359.61,206.394,
526.298,360.378,206.836,
527.425,361.142,207.276,
528.544,361.902,207.716,
529.657,362.657,208.154,
530.766,363.409,208.59,
531.878,364.157,209.025,
532.995,364.904,209.456,
534.121,365.651,209.886,
535.253,366.4,210.314,
536.386,367.151,210.743,
537.514,367.906,211.176,
538.634,368.665,211.614,
539.746,369.429,212.058,
540.853,370.196,212.505,
541.96,370.967,212.955,
543.072,371.739,213.405,
544.192,372.512,213.855,
545.319,373.284,214.302,
546.449,374.053,214.747,
547.578,374.82,215.191,
548.702,375.582,215.635,
549.819,376.34,216.077,
550.93,377.095,216.518,
552.04,377.846,216.956,
553.155,378.595,217.391,
554.276,379.343,217.822,
555.405,380.091,218.251,
556.537,380.842,218.678,
557.668,381.595,219.107,
558.791,382.352,219.539,
559.906,383.112,219.976,
561.015,383.876,220.418,
562.121,384.644,220.864,
563.23,385.413,221.312,
564.346,386.184,221.76,
565.47,386.955,222.208,
566.6,387.724,222.655,
567.731,388.492,223.101,
568.859,389.256,223.547,
569.979,390.017,223.993,
571.093,390.775,224.438,
572.204,391.529,224.882,
573.316,392.282,225.322,
574.433,393.033,225.757,
575.558,393.784,226.188,
576.688,394.535,226.616,
577.82,395.288,227.043,
578.946,396.044,227.472,
580.065,396.802,227.904,
581.176,397.563,228.341,
582.283,398.326,228.782,
583.39,399.092,229.225,
584.503,399.859,229.67,
585.624,400.626,230.116,
586.752,401.394,230.562,
587.884,402.16,231.008,
589.014,402.925,231.455,
590.139,403.687,231.903,
591.256,404.448,232.352,
592.368,405.206,232.8,
593.478,405.963,233.245,
594.592,406.719,233.686,
595.713,407.473,234.122,
596.84,408.228,234.554,
597.971,408.983,234.983,
599.1,409.739,235.41,
600.222,410.496,235.84,
601.337,411.255,236.272,
602.445,412.015,236.708,
603.552,412.776,237.147,
604.662,413.539,237.588,
605.779,414.302,238.03,
606.905,415.065,238.473,
608.037,415.829,238.917,
609.169,416.592,239.363,
610.297,417.354,239.811,
611.418,418.116,240.26,
612.532,418.878,240.711,
613.642,419.638,241.161,
614.753,420.399,241.607,
615.87,421.158,242.05,
616.993,421.917,242.487,
618.122,422.676,242.919,
619.251,423.434,243.349,
620.377,424.193,243.778,
621.496,424.951,244.208,
622.607,425.708,244.641,
623.714,426.466,245.076,
624.823,427.224,245.513,
625.937,427.982,245.952,
627.06,428.741,246.391,
628.19,429.5,246.831,
629.323,430.26,247.273,
630.454,431.021,247.719,
631.578,431.783,248.167,
632.695,432.546,248.618,
633.806,433.309,249.07,
634.915,434.073,249.521,
636.028,434.837,249.969,
637.147,435.601,250.412,
638.273,436.365,250.85,
639.402,437.127,251.284,
640.531,437.887,251.715,
641.653,438.646,252.146,
642.768,439.404,252.578,
643.877,440.16,253.011,
644.985,440.915,253.445,
646.097,441.669,253.88,
647.216,442.423,254.316,
648.343,443.177,254.752,
649.476,443.933,255.19,
650.609,444.691,255.631,
651.736,445.451,256.075,
652.856,446.213,256.524,
653.969,446.977,256.975,
655.078,447.744,257.428,
656.188,448.511,257.879,
657.303,449.28,258.328,
658.425,450.047,258.771,
659.553,450.814,259.21,
660.682,451.578,259.646,
661.808,452.339,260.08,
662.927,453.098,260.513,
664.039,453.854,260.946,
665.148,454.607,261.38,
666.258,455.359,261.814,
667.374,456.11,262.247,
668.498,456.86,262.68,
669.629,457.612,263.113,
670.762,458.366,263.549,
671.893,459.123,263.989,
673.016,459.883,264.433,
674.131,460.647,264.881,
675.24,461.414,265.332,
676.349,462.183,265.785,
677.461,462.953,266.236,
678.579,463.724,266.684,
679.704,464.494,267.128,
680.833,465.262,267.569,
681.961,466.027,268.007,
683.084,466.788,268.443,
684.2,467.546,268.879,
685.311,468.3,269.314,
686.421,469.051,269.748,
687.534,469.8,270.181,
688.655,470.548,270.613,
689.783,471.297,271.043,
690.915,472.048,271.475,
692.047,472.801,271.909,
693.173,473.559,272.347,
694.291,474.321,272.791,
695.402,475.086,273.238,
696.51,475.855,273.689,
697.619,476.626,274.14,
698.734,477.398,274.591,
699.856,478.17,275.038,
700.984,478.94,275.483,
702.113,479.708,275.925,
703.24,480.472,276.365,
704.36,481.232,276.805,
705.474,481.988,277.243,
706.584,482.741,277.68,
707.696,483.49,278.115,
708.813,484.238,278.547,
709.937,484.986,278.978,
711.067,485.735,279.407,
712.2,486.486,279.836,
713.329,487.241,280.27,
714.45,488,280.707,
715.563,488.763,281.15,
716.672,489.53,281.596,
717.779,490.299,282.046,
718.891,491.07,282.496,
720.009,491.843,282.944,
721.135,492.614,283.392,
722.265,493.383,283.837,
723.394,494.15,284.281,
724.518,494.913,284.724,
725.635,495.671,285.166,
726.748,496.426,285.607,
727.858,497.178,286.045,
728.972,497.928,286.481,
730.093,498.677,286.913,
731.22,499.426,287.342,
732.352,500.176,287.77,
733.482,500.929,288.2,
734.607,501.686,288.632,
735.723,502.446,289.069,
736.833,503.21,289.511,
737.94,503.976,289.956,
739.049,504.745,290.403,
740.164,505.515,290.851,
741.287,506.286,291.298,
742.416,507.055,291.745,
743.547,507.822,292.19,
744.674,508.587,292.636,
745.796,509.348,293.082,
746.911,510.106,293.527,
748.022,510.861,293.97,
749.134,511.614,294.41,
750.251,512.366,294.847,
751.374,513.117,295.279,
752.504,513.869,295.708,
753.635,514.622,296.135,
754.762,515.377,296.565,
755.882,516.135,296.997,
756.994,516.896,297.433,
758.102,517.659,297.873,
759.21,518.424,298.317,
760.322,519.191,298.762,
761.442,519.958,299.207,
762.569,520.725,299.653,
763.7,521.491,300.098,
764.83,522.256,300.545,
765.955,523.019,300.992,
767.073,523.779,301.44,
768.186,524.538,301.888,
769.297,525.295,302.333,
770.411,526.051,302.774,
771.53,526.806,303.211,
772.656,527.56,303.644,
773.786,528.316,304.073,
774.915,529.072,304.502,
776.039,529.829,304.931,
777.154,530.587,305.364,
778.264,531.347,305.8,
779.371,532.109,306.238,
780.481,532.871,306.679,
781.598,533.634,307.121,
782.723,534.397,307.564,
783.853,535.161,308.008,
784.985,535.924,308.453,
786.113,536.686,308.9,
787.235,537.448,309.349,
788.35,538.21,309.799,
789.461,538.97,310.248,
790.572,539.73,310.695,
791.688,540.49,311.138,
792.81,541.249,311.575,
793.938,542.007,312.009,
795.068,542.766,312.439,
796.194,543.524,312.869,
797.313,544.282,313.299,
798.426,545.04,313.732,
799.534,545.798,314.167,
800.643,546.556,314.605,
801.757,547.315,315.043,
802.878,548.074,315.482,
804.007,548.833,315.923,
805.139,549.593,316.365,
806.27,550.354,316.809,
807.395,551.115,317.257,
808.512,551.878,317.707,
809.624,552.641,318.158,
810.735,553.405,318.608,
811.847,554.168,319.056,
812.966,554.932,319.499,
814.091,555.695,319.938,
815.219,556.457,320.372,
816.347,557.218,320.804,
817.47,557.977,321.236,
818.586,558.735,321.668,
819.697,559.491,322.101,
820.805,560.246,322.536,
821.917,561.001,322.971,
823.035,561.756,323.407,
824.161,562.511,323.844,
825.293,563.267,324.281,
826.425,564.024,324.722,
827.553,564.784,325.166,
828.674,565.546,325.614,
829.787,566.31,326.064,
830.897,567.076,326.516,
832.008,567.842,326.967,
833.123,568.61,327.415,
834.244,569.377,327.859,
835.371,570.143,328.298,
836.499,570.907,328.734,
837.625,571.669,329.169,
838.745,572.428,329.602,
839.859,573.185,330.036,
840.968,573.939,330.47,
842.079,574.691,330.904,
843.194,575.442,331.338,
844.317,576.194,331.771,
845.446,576.946,332.205,
846.579,577.7,332.641,
847.709,578.457,333.08,
848.833,579.217,333.523,
849.949,579.98,333.971,
851.06,580.746,334.421,
852.169,581.514,334.873,
853.281,582.284,335.324,
854.398,583.054,335.772,
855.522,583.823,336.216,
856.651,584.591,336.657,
857.779,585.356,337.095,
858.902,586.118,337.531,
860.019,586.876,337.967,
861.131,587.63,338.403,
862.241,588.382,338.837,
863.354,589.132,339.271,
864.474,589.881,339.703,
865.6,590.631,340.134,
866.732,591.382,340.566,
867.864,592.135,341.001,
868.99,592.893,341.439,
870.11,593.654,341.881,
871.222,594.418,342.328,
872.331,595.186,342.778,
873.44,595.956,343.229,
874.554,596.728,343.679,
875.675,597.499,344.126,
876.802,598.269,344.571,
877.931,599.037,345.013,
879.058,599.801,345.453,
880.179,600.562,345.893,
881.294,601.318,346.331,
882.405,602.072,346.769,
883.516,602.822,347.204,
884.633,603.571,347.637,
885.756,604.319,348.068,
886.885,605.069,348.498,
888.017,605.82,348.928,
889.146,606.575,349.361,
890.268,607.333,349.799,
891.383,608.096,350.241,
892.492,608.861,350.687,
893.6,609.63,351.135,
894.712,610.401,351.585,
895.83,611.172,352.033,
896.954,611.943,352.48,
898.083,612.712,352.925,
899.212,613.479,353.369,
900.336,614.242,353.811,
901.455,615.001,354.254,
902.568,615.757,354.694,
903.679,616.509,355.133,
904.793,617.26,355.57,
905.913,618.009,356.003,
907.039,618.758,356.433,
908.169,619.509,356.861,
909.3,620.263,357.291,
910.425,621.019,357.724,
911.543,621.779,358.16,
912.654,622.542,358.601,
913.762,623.308,359.046,
914.871,624.076,359.493,
915.986,624.845,359.94,
917.107,625.615,360.387,
918.235,626.384,360.833,
919.365,627.151,361.279,
920.493,627.916,361.724,
921.615,628.677,362.169,
922.731,629.436,362.614,
923.843,630.192,363.057,
924.955,630.945,363.498,
926.071,631.697,363.935,
927.194,632.449,364.368,
928.322,633.201,364.798,
929.453,633.954,365.226,
930.58,634.709,365.656,
931.701,635.467,366.088,
932.815,636.228,366.524,
933.923,636.99,366.964,
935.032,637.755,367.407,
936.144,638.521,367.852,
937.263,639.288,368.297,
938.388,640.055,368.742,
939.519,640.821,369.187,
940.648,641.586,369.633,
941.774,642.349,370.08,
942.893,643.109,370.528,
944.007,643.868,370.975,
945.118,644.626,371.42,
946.232,645.381,371.862,
947.351,646.137,372.299,
948.476,646.891,372.733,
949.605,647.647,373.163,
950.734,648.403,373.592,
951.858,649.16,374.022,
952.975,649.918,374.454,
954.085,650.678,374.89,
955.194,651.439,375.329,
956.304,652.202,375.77,
957.42,652.965,376.212,
958.543,653.728,376.654,
959.672,654.491,377.098,
960.803,655.254,377.543,
961.932,656.017,377.989,
963.054,656.779,378.437,
964.17,657.54,378.886,
965.282,658.301,379.335,
966.394,659.061,379.782,
967.509,659.82,380.225,
968.631,660.579,380.663,
969.758,661.338,381.097,
970.886,662.096,381.528,
972.013,662.854,381.958,
973.133,663.612,382.389,
974.247,664.37,382.822,
975.356,665.129,383.257,
976.465,665.887,383.695,
977.579,666.646,384.133,
978.699,667.405,384.572,
979.826,668.165,385.013,
980.958,668.925,385.454,
982.088,669.685,385.899,
983.214,670.447,386.345,
984.332,671.209,386.795,
985.446,671.972,387.245,
986.556,672.735,387.695,
987.669,673.498,388.142,
988.787,674.261,388.586,
989.911,675.024,389.025,
991.039,675.786,389.46,
992.166,676.547,389.893,
993.29,677.306,390.324,
994.407,678.064,390.757,
995.519,678.821,391.19,
996.628,679.577,391.625,
997.739,680.332,392.061,
998.857,681.087,392.497,
999.982,681.842,392.934,
1001.11,682.599,393.372,
1002.24,683.356,393.812,
1003.37,684.116,394.255,
1004.49,684.877,394.702,
1005.61,685.641,395.152,
1006.72,686.406,395.603,
1007.83,687.172,396.053,
1008.94,687.939,396.501,
1010.06,688.706,396.945,
1011.19,689.471,397.385,
1012.32,690.235,397.822,
1013.45,690.997,398.256,
1014.57,691.757,398.69,
1015.68,692.514,399.124,
1016.79,693.269,399.558,
1017.9,694.022,399.993,
1019.02,694.774,400.427,
1020.14,695.526,400.861,
1021.27,696.278,401.295,
1022.4,697.032,401.731,
1023.53,697.789,402.17,
1024.65,698.549,402.613,
1025.77,699.311,403.06,
1026.88,700.077,403.509,
1027.99,700.844,403.96,
1029.1,701.613,404.41,
1030.22,702.382,404.858,
1031.34,703.151,405.303,
1032.47,703.919,405.744,
1033.6,704.684,406.182,
1034.72,705.445,406.619,
1035.84,706.204,407.055,
1036.95,706.959,407.49,
1038.06,707.712,407.926,
1039.18,708.463,408.36,
1040.3,709.213,408.792,
1041.42,709.963,409.224,
1042.55,710.714,409.657,
1043.68,711.468,410.091,
1044.81,712.225,410.529,
1045.93,712.985,410.971,
1047.04,713.75,411.417,
1048.15,714.517,411.866,
1049.26,715.286,412.317,
1050.38,716.056,412.766,
1051.5,716.827,413.213,
1052.62,717.597,413.658,
1053.75,718.364,414.1,
1054.88,719.129,414.54,
1056,719.89,414.98,
1057.12,720.647,415.418,
1058.23,721.401,415.856,
1059.34,722.152,416.292,
1060.46,722.902,416.726,
1061.58,723.651,417.157,
1062.71,724.401,417.588,
1063.84,725.152,418.019,
1064.97,725.907,418.452,
1066.09,726.665,418.889,
1067.2,727.427,419.33,
1068.32,728.192,419.776,
1069.42,728.96,420.224,
1070.54,729.73,420.673,
1071.65,730.5,421.121,
1072.78,731.271,421.567,
1073.9,732.04,422.012,
1075.03,732.806,422.456,
1076.16,733.569,422.898,
1077.28,734.329,423.34,
1078.39,735.085,423.781,
1079.5,735.839,424.22,
1080.62,736.59,424.657,
1081.73,737.34,425.091,
1082.86,738.09,425.522,
1083.99,738.841,425.951,
1085.12,739.594,426.381,
1086.25,740.35,426.814,
1087.36,741.11,427.25,
1088.48,741.872,427.691,
1089.59,742.638,428.135,
1090.69,743.405,428.582,
1091.81,744.174,429.029,
1092.93,744.943,429.475,
1094.06,745.712,429.921,
1095.19,746.479,430.366,
1096.31,747.244,430.811,
1097.44,748.006,431.256,
1098.55,748.764,431.701,
1099.67,749.521,432.144,
1100.78,750.275,432.584,
1101.89,751.027,433.022,
1103.02,751.779,433.456,
1104.14,752.532,433.886,
1105.27,753.285,434.316,
1106.4,754.04,434.745,
1107.52,754.798,435.178,
1108.64,755.558,435.614,
1109.75,756.32,436.054,
1110.86,757.085,436.496,
1111.97,757.851,436.941,
1113.09,758.617,437.385,
1114.21,759.384,437.83,
1115.34,760.15,438.276,
1116.47,760.914,438.721,
1117.6,761.677,439.167,
1118.71,762.438,439.614,
1119.83,763.197,440.061,
